"time"	"length"	"track"	"channel"	"note"	"notename"	"velocity"	"angle"	"x"	"y"	"amplitude"	"angle.c"	"x.c"	"y.c"	"angle.mw"	"x.mw"	"y.mw"
56256	131	"Percussion"	1	41	"F"	110	3.99545454545455	12.8365835309185	-16.6199315056878	1.25	95.9789697041141	12.2871175585597	-17.0301715229805	4.32136100846194	14.1615010633932	-15.5065111366649
56448	62	"Percussion"	1	41	"F"	110	4.00909090909091	12.6087616595434	-16.7934251840661	1.25	95.9925498054933	12.0547202386899	-17.1954563756511	4.33494110984117	13.949621736606	-15.6973900189047
56544	222	"Percussion"	1	36	"C"	110	4.01590909090909	9.51921435886471	-12.8601927664395	1.25	95.999339856183	9.09537922008002	-13.1633611529479	4.26020942140035	11.4915715107654	-11.1330042761586
56832	114	"Percussion"	1	41	"F"	110	4.03636363636364	12.1461270113466	-17.1310127728701	1.25	96.0197100082518	11.5832996053733	-17.5164828162551	4.36210131259962	13.5181850177668	-16.0704285513929
57024	126	"Percussion"	1	41	"F"	110	4.05	11.9114002602957	-17.2950439097167	1.25	96.033290109631	11.3443632295842	-17.672165201674	4.37568141397885	13.2987071896865	-16.2525194072482
57216	70	"Percussion"	1	36	"C"	110	4.06363636363636	8.89482561048869	-13.2997021530181	1.25	96.0468702110103	8.45968363282563	-13.5806388963297	4.30773977622765	10.9496370236595	-11.6664240043856
57360	70	"Percussion"	1	36	"C"	110	4.07386363636364	8.75834311811647	-13.3899748254185	1.25	96.0570552870447	8.32092740238989	-13.6660955347223	4.31792485226207	10.8302477328622	-11.7773398543488
57504	68	"Percussion"	1	36	"C"	110	4.08409090909091	8.62094453637323	-13.4788469573913	1.25	96.0672403630791	8.18130800157294	-13.7501345223746	4.32810992829649	10.7097349676477	-11.88703398341
57600	115	"Percussion"	1	41	"F"	110	4.09090909090909	11.1941072727917	-17.7677224867239	1.25	96.0740304137687	10.6151797638928	-18.1195463127596	4.41642171811654	12.6257228686877	-16.7806770436444
57792	124	"Percussion"	1	41	"F"	110	4.10454545454545	10.9507868984925	-17.9187127412603	1.25	96.0876105151479	10.3681432449515	-18.2620263293033	4.43000181949577	12.3966823828292	-16.9505830548466
57984	80	"Percussion"	1	36	"C"	110	4.11818181818182	8.15651828754169	-13.76485413744	1.25	96.1011906165272	7.70986260662477	-14.0199150706047	4.36206018174456	10.3000731404186	-12.2437123986978
58128	81	"Percussion"	1	36	"C"	110	4.12840909090909	8.01531725396556	-13.8475517445606	1.25	96.1113756925616	7.56667128360288	-14.0977120727407	4.37224525777899	10.1748379163021	-12.3479825630336
58272	58	"Percussion"	1	36	"C"	110	4.13863636363636	7.8732778486971	-13.9288009504485	1.25	96.121560768596	7.42269503286555	-14.1740466504479	4.38243033381341	10.048547206625	-12.4509718109161
58368	124	"Percussion"	1	41	"F"	110	4.14545454545455	10.2087910088332	-18.3515826603039	1.25	96.1283508192856	9.61574534410338	-18.6691574924353	4.47074212363346	11.6960150773988	-17.4414228579339
58560	139	"Percussion"	1	41	"F"	110	4.15909090909091	9.95760076020346	-18.4890829166943	1.25	96.1419309206649	9.36133743503978	-18.7980148267662	4.48432222501269	11.4580875988369	-17.598642804983
58752	129	"Percussion"	1	43	"G"	110	4.17272727272727	10.6288026269842	-20.396778047442	1.25	96.1555110220441	9.97236534663833	-20.7256345956684	4.53051102204409	11.6459911379257	-19.8335798688829
58944	125	"Percussion"	1	48	"c"	110	4.18636363636364	12.5996167221309	-25.0049926705728	1.25	96.1690911234233	11.7965196027683	-25.3937418523049	4.62561286255375	11.8208666147457	-25.3824173883496
59136	123	"Percussion"	1	41	"F"	110	4.2	9.19310901218328	-18.8808566196059	1.25	96.1826712248025	8.58794465852523	-19.1636950127607	4.52506252915037	10.7318042641931	-18.0507168066824
59328	131	"Percussion"	1	41	"F"	110	4.21363636363636	8.93479604683822	-19.0044578875959	1.25	96.1962513261818	8.32691585783008	-19.2785495381945	4.5386426305296	10.4856916744622	-18.1947868937263
59520	124	"Percussion"	1	41	"F"	110	4.22727272727273	8.6748216782213	-19.1245253235489	1.25	96.209831427561	8.06435143796169	-19.3898487844811	4.55222273190883	10.2376453520674	-18.3355015651411
69120	111	"Percussion"	1	41	"F"	110	4.90909090909091	-5.31700991637372	-20.3157428008228	1.25	96.8888364965225	-5.90153335551982	-20.1537069556369	5.23122780087028	-3.54813033717904	-20.698086170233
69312	112	"Percussion"	1	41	"F"	110	4.92272727272727	-5.59353984466419	-20.2413515360549	1.25	96.9024165979017	-6.17467015743177	-20.0717076614553	5.24480790224951	-3.82887663975052	-20.6479951491076
69504	92	"Percussion"	1	41	"F"	110	4.93636363636364	-5.86902966802664	-20.1631964419291	1.25	96.9159966992809	-6.4466682494002	-19.986006816825	5.25838800362874	-4.10891683498507	-20.5940963007163
69648	97	"Percussion"	1	41	"F"	110	4.94659090909091	-6.07493364311581	-20.1021188244359	1.25	96.9261817753153	-6.64988935691159	-19.9193115227619	5.26857307966316	-4.31845252622362	-20.5511792308557
69792	67	"Percussion"	1	41	"F"	110	4.95681818181818	-6.28020220325663	-20.0389386017875	1.25	96.9363668513498	-6.85242063896773	-19.8505499013667	5.27875815569758	-4.5275402433202	-20.5061302869439
69888	127	"Percussion"	1	46	"A#"	110	4.96363636363636	-7.94446627159364	-24.7565234970404	1.25	96.9431569020394	-8.65063070758987	-24.5186987493403	5.36706994551763	-7.82287593558796	-24.7952134916479
70080	112	"Percussion"	1	46	"A#"	110	4.97727272727273	-8.28130613905382	-24.6458915162603	1.25	96.9567370034186	-8.9827892294188	-24.3989650940329	5.38065004689686	-8.15886576597706	-24.68669498764
70272	87	"Percussion"	1	39	"D#"	110	4.99090909090909	-6.29675062474898	-17.9262637370346	1.25	96.9703171047978	-6.80586663031183	-17.7392271367838	5.28009971349348	-4.1212323845238	-18.5476533187558
70416	25	"Percussion"	1	39	"D#"	110	5.00113636363636	-6.479754908822	-17.8609287642496	1.25	96.9805021808322	-6.98618588088885	-17.6689899778586	5.29028478952791	-4.30992461997693	-18.5047169600109
70464	43	"Percussion"	1	39	"D#"	110	5.00454545454545	-6.54060666726019	-17.838734944614	1.25	96.9838972061771	-7.04613217240565	-17.6451699172604	5.29367981487271	-4.37272364387134	-18.4899780403961
70560	47	"Percussion"	1	39	"D#"	110	5.01136363636364	-6.66208143518233	-17.7937256062635	1.25	96.9906872568667	-7.16578042033257	-17.59691992843	5.30046986556233	-4.49816976592944	-18.459861016727
70656	102	"Percussion"	1	41	"F"	110	5.01818181818182	-7.4972724474848	-19.6160879343509	1.25	96.9974773075563	-8.0519507446063	-19.3950016552315	5.33986861190411	-5.77144800235782	-20.1913443820881
70848	107	"Percussion"	1	41	"F"	110	5.03181818181818	-7.76405921605956	-19.512031787836	1.25	97.0110574089355	-8.31458628227617	-19.283870331305	5.35344871328334	-6.04510790355766	-20.1111081354147
71040	82	"Percussion"	1	41	"F"	110	5.04545454545455	-8.02940227698651	-19.4043474271701	1.25	97.0246375103147	-8.57568847454775	-19.1691827469903	5.36702881466257	-6.31765298820823	-20.0271630722023
71184	85	"Percussion"	1	41	"F"	110	5.05568181818182	-8.22743244815967	-19.3212151613445	1.25	97.0348225863492	-8.77047988381127	-19.0808459615307	5.377213890697	-6.52129995975359	-19.961779650996
71328	53	"Percussion"	1	41	"F"	110	5.06590909090909	-8.42460206119815	-19.2360619699162	1.25	97.0450076623836	-8.96436148842245	-18.9905298268608	5.38739896673142	-6.72427044504926	-19.8943254970315
71424	98	"Percussion"	1	41	"F"	110	5.07272727272727	-8.55556019397647	-19.1781748288841	1.25	97.0517977130732	-9.09310050852777	-18.9292240501773	5.39418901742103	-6.85919787567565	-19.8482091006299
71616	112	"Percussion"	1	41	"F"	110	5.08636363636364	-8.81627721227351	-19.0597286475004	1.25	97.0653778144524	-9.34931493101363	-18.8039971899787	5.40776911880026	-7.12809780877762	-19.7532331943026
71808	96	"Percussion"	1	41	"F"	110	5.1	-9.07535486558346	-18.9377383566183	1.25	97.0789579158317	-9.60380518725206	-18.6753025658304	5.42134922017949	-7.39568320431819	-19.6546144694157
71952	27	"Percussion"	1	41	"F"	110	5.11022727272727	-9.26855828039579	-18.8439334376586	1.25	97.0891429918661	-9.79351315050646	-18.5765201308226	5.43153429621391	-7.59547989095446	-19.5782707414651
72000	43	"Percussion"	1	41	"F"	110	5.11363636363636	-9.33274497905614	-18.8122266400313	1.25	97.0925380172109	-9.85652434508673	-18.5431639111213	5.43492932155872	-7.66190471518363	-19.5523711128714
72096	48	"Percussion"	1	41	"F"	110	5.12045454545455	-9.46079223927208	-18.7481575149487	1.25	97.0993280679005	-9.9822051848781	-18.4758106627826	5.44171937224833	-7.79448866141794	-19.4998960640058
72192	105	"Percussion"	1	41	"F"	110	5.12727272727273	-9.58839969163525	-18.6832168363333	1.25	97.1061181185901	-10.1074257989805	-18.407605594376	5.44850942293795	-7.92671324578276	-19.4465219800131
72384	101	"Percussion"	1	41	"F"	110	5.14090909090909	-9.842271464958	-18.550732934579	1.25	97.1196982199694	-10.3564632786112	-18.26865261476	5.46208952431718	-8.19005996110109	-19.3370865911483
72576	99	"Percussion"	1	41	"F"	110	5.15454545454545	-10.0943130921948	-18.4147995698228	1.25	97.1332783213486	-10.6035908574032	-18.1263305974705	5.47566962569641	-8.45189629570665	-19.2240851279487
72720	110	"Percussion"	1	48	"c"	110	5.16477272727273	-13.7094867640965	-24.4141346900738	1.25	97.143463397383	-14.3835409863557	-24.0231918922908	5.59998513651344	-14.3604962845511	-24.0369745696374
72864	56	"Percussion"	1	47	"B"	110	5.175	-13.459939179209	-23.4057693163885	1.25	97.1536484734174	-14.1050591562707	-23.0227562684858	5.59386586472177	-13.7055274280603	-23.2628140584643
72960	130	"Percussion"	1	46	"A#"	110	5.18181818181818	-13.1147946940675	-22.4499924305658	1.25	97.160438524107	-13.7328711317679	-22.0773243505244	5.5843515675853	-12.9841892284798	-22.5257814532377
73152	126	"Percussion"	1	46	"A#"	110	5.19545454545455	-13.4197021350269	-22.2690726032126	1.25	97.1740186254863	-14.031407936753	-21.8888005909969	5.59793166896453	-13.2888849737778	-22.3473832059528
73344	86	"Percussion"	1	39	"D#"	110	5.20909090909091	-10.0276988497863	-16.138316386104	1.25	97.1875987268655	-10.4699917423657	-15.8549447465071	5.49738133556115	-8.02275835623067	-17.2231050730561
73488	24	"Percussion"	1	39	"D#"	110	5.21931818181818	-10.1922225059564	-16.0349181597249	1.25	97.1977838028999	-10.6309297165502	-15.7474865728398	5.50756641159557	-8.19775783817375	-17.1405007635909
73536	47	"Percussion"	1	39	"D#"	110	5.22272727272727	-10.2468276673564	-16.0000788359152	1.25	97.2011788282447	-10.6843314628409	-15.7113036121179	5.51096143694038	-8.25590291645842	-17.112570439125
73632	48	"Percussion"	1	39	"D#"	110	5.22954545454545	-10.3556800944263	-15.9298427419075	1.25	97.2079688789343	-10.7907648925475	-15.6383948355886	5.51775148762999	-8.37190692671524	-17.0561183863861
73728	110	"Percussion"	1	41	"F"	110	5.23636363636364	-11.5655301770987	-17.5282204379857	1.25	97.214758929624	-12.0437219569953	-17.2031613787289	5.55715023397178	-9.98851285758399	-18.4724013299267
73920	116	"Percussion"	1	41	"F"	110	5.25	-11.8034686663817	-17.3688838858962	1.25	97.2283390310032	-12.2762249225032	-17.0380251687839	5.57073033535101	-10.23844120757	-18.3350571757803
74112	93	"Percussion"	1	41	"F"	110	5.26363636363636	-12.0392123297999	-17.2063176327183	1.25	97.2419191323824	-12.5064639517959	-16.8697468689495	5.58431043673024	-10.4864814219133	-18.1943317378756
74256	80	"Percussion"	1	41	"F"	110	5.27386363636364	-12.2145533372498	-17.0822916135828	1.25	97.2521042084168	-12.677631957462	-16.7414947944064	5.59449551276466	-10.6712449632544	-18.086584280461
74400	48	"Percussion"	1	41	"F"	110	5.28409090909091	-12.3886167488881	-16.95647885173	1.25	97.2622892844513	-12.8474848505353	-16.6115060429591	5.60468058879908	-10.8549015243111	-17.9769606134494
74496	110	"Percussion"	1	41	"F"	110	5.29090909090909	-12.5039402515057	-16.8716175332058	1.25	97.2690793351409	-12.9599807877367	-16.5238887064001	5.6114706394887	-10.9767148296569	-17.9028414378386
74688	116	"Percussion"	1	41	"F"	110	5.30454545454545	-12.7328380947833	-16.6995459235285	1.25	97.2826594365201	-13.183174958479	-16.3463726255745	5.62505074086793	-11.2188176160167	-17.7521303312745
74880	93	"Percussion"	1	41	"F"	110	5.31818181818182	-12.9593682982446	-16.5243690745048	1.25	97.2962395378993	-13.4039379366187	-16.1658420068759	5.63863084224715	-11.4588514693249	-17.5981454421752
75024	80	"Percussion"	1	41	"F"	110	5.32840909090909	-13.1276868309812	-16.390968197995	1.25	97.3064246139338	-13.5678901920188	-16.0284857593386	5.64881591828158	-11.6374924785535	-17.4805254157766
75168	48	"Percussion"	1	41	"F"	110	5.33863636363636	-13.2946322576165	-16.2558528885673	1.25	97.3166096899682	-13.7304349839975	-15.8894667988016	5.659000994316	-11.8149262739305	-17.3610920492228
75264	111	"Percussion"	1	41	"F"	110	5.34545454545455	-13.4051577428792	-16.1648305245841	1.25	97.3233997406578	-13.8380079217676	-15.7958708768177	5.66579104500561	-11.9325357018565	-17.280468504179
75456	112	"Percussion"	1	41	"F"	110	5.35909090909091	-13.6243340906054	-15.9805356789929	1.25	97.336979842037	-14.0512348791875	-15.6064985941724	5.67937114638484	-12.1660987259771	-17.1168350400937
75648	92	"Percussion"	1	41	"F"	110	5.37272727272727	-13.8409770270354	-15.7932692922358	1.25	97.3505599434162	-14.2618705595897	-15.4142482184993	5.69295124776407	-12.3974181229506	-16.9500449522925
75792	97	"Percussion"	1	41	"F"	110	5.38295454545455	-14.0017724267957	-15.6508903551275	1.25	97.3607450194507	-14.41812340869	-15.2681929962843	5.70313632379849	-12.5694096124889	-16.8228993337496
75936	67	"Percussion"	1	41	"F"	110	5.39318181818182	-14.1611032944268	-15.5068743944283	1.25	97.3709300954851	-14.5728805955311	-15.1205539299456	5.71332139983291	-12.7400972158661	-16.6940085938124
76032	127	"Percussion"	1	46	"A#"	110	5.4	-17.6632882000116	-19.0790002349004	1.25	97.3777201461747	-18.1693115756911	-18.597744940327	5.80163318965296	-17.5349099463067	-19.1970553256199
76224	112	"Percussion"	1	46	"A#"	110	5.41363636363636	-17.9218060996224	-18.8363708321836	1.25	97.3913002475539	-18.4201877159006	-18.349296567198	5.81521329103219	-17.7939830291601	-18.9571666648253
76416	87	"Percussion"	1	39	"D#"	110	5.42727272727273	-13.2831860841868	-13.585174546279	1.25	97.4048803489332	-13.641756560959	-13.2250700539367	5.71466295762881	-11.5470072721542	-15.0886256185518
76560	25	"Percussion"	1	39	"D#"	110	5.4375	-13.4214282618582	-13.4486156689748	1.25	97.4150654249676	-13.7757450132215	-13.0854441778147	5.72484803366323	-11.7000845006597	-14.9702378964872
76608	43	"Percussion"	1	39	"D#"	110	5.44090909090909	-13.4671977352907	-13.4027827393636	1.25	97.4184604503124	-13.8200909516109	-13.0385998515639	5.72824305900804	-11.7508413114257	-14.9304296145051
76704	47	"Percussion"	1	39	"D#"	110	5.44772727272727	-13.5582666091921	-13.3106501176338	1.25	97.425250501002	-13.9083044402685	-12.9444608847494	5.73503310969766	-11.8519480223378	-14.8502972386347
76800	102	"Percussion"	1	41	"F"	110	5.45454545454545	-15.0854110041332	-14.6092564778766	1.25	97.4320405516916	-15.4691268700579	-14.2023277626611	5.77443185603944	-13.7358593746482	-15.8847778467276
76992	107	"Percussion"	1	41	"F"	110	5.46818181818182	-15.283219416424	-14.4021944254839	1.25	97.4456206530708	-15.6605636131061	-13.9909523378452	5.78801195741867	-13.9503030795526	-15.6967845111228
77184	82	"Percussion"	1	41	"F"	110	5.48181818181818	-15.4781859517868	-14.1924543205857	1.25	97.4592007544501	-15.8491122926548	-13.776996753096	5.8015920587979	-14.1621741209101	-15.5058964322938
77328	85	"Percussion"	1	41	"F"	110	5.49204545454545	-15.6225240427422	-14.0334152127677	1.25	97.4693858304845	-15.9886075732362	-13.6148605526849	5.81177713483232	-14.3193655688968	-15.3608518547734
77472	53	"Percussion"	1	41	"F"	110	5.50227272727273	-15.7652280771151	-13.8729082631055	1.25	97.4795709065189	-16.1264442775763	-13.4513120163881	5.82196221086675	-14.4750715992564	-15.214213821174
77568	98	"Percussion"	1	41	"F"	110	5.50909090909091	-15.8594489127251	-13.7650964466168	1.25	97.4863609572085	-16.2174069144583	-13.3415033999502	5.82875226155636	-14.5780424047209	-15.1155773838169
77760	112	"Percussion"	1	41	"F"	110	5.52272727272727	-16.0456744433942	-13.547558143688	1.25	97.4999410585878	-16.3970849371745	-13.1200459436346	5.84233236293559	-14.781962954276	-14.9162183953713
77952	96	"Percussion"	1	41	"F"	110	5.53636363636364	-16.2289163205047	-13.3275007057608	1.25	97.513521159967	-16.5737390698397	-12.8961689367373	5.85591246431482	-14.9831574686312	-14.7141086128315
78336	127	"Percussion"	1	46	"A#"	110	5.56363636363636	-20.5354356154261	-15.9466574580596	1.25	97.5406813627255	-20.9459044687401	-15.4035413456261	5.96459440620371	-20.4171405672284	-16.0978374652634
78528	135	"Percussion"	1	46	"A#"	110	5.57727272727273	-20.7509740392982	-15.6651548482731	1.25	97.5542614641047	-21.1531483090518	-15.1176822501089	5.97817450758294	-20.6338614857781	-15.8190947966602
78720	94	"Percussion"	1	39	"D#"	110	5.59090909090909	-15.3188624440211	-11.2397710573286	1.25	97.5678415654839	-15.6066666195618	-10.8366026514704	5.87762417417956	-13.842015214647	-13.0153223086285
78864	89	"Percussion"	1	39	"D#"	110	5.60113636363636	-15.433011496715	-11.082515785789	1.25	97.5780266415183	-15.7162268554626	-10.6770882466914	5.88780925021398	-13.9738570202069	-12.8736676972343
79008	68	"Percussion"	1	39	"D#"	110	5.61136363636364	-15.5455463151178	-10.9241013252591	1.25	97.5882117175528	-15.8241567705024	-10.5164662554758	5.8979943262484	-14.1042492494267	-12.730677637504
79104	137	"Percussion"	1	44	"G#"	110	5.61818181818182	-19.7301055716304	-13.6646600445206	1.25	97.5950017682424	-20.0781458241507	-13.147929885124	5.98630611606845	-19.1647500649926	-14.4468804572602
79296	134	"Percussion"	1	44	"G#"	110	5.63181818181818	-19.9146016879176	-13.3943510336107	1.25	97.6085818696216	-20.2548391880795	-12.8740626635511	5.99988621744768	-19.3591669897358	-14.1852970876018
79488	88	"Percussion"	1	37	"C#"	110	5.64545454545455	-14.2342379359987	-9.2944322247987	1.25	97.6221619710008	-14.469689703958	-8.92345672209883	5.8993358840443	-12.6348612295798	-11.3736661507739
79632	92	"Percussion"	1	37	"C#"	110	5.65568181818182	-14.3285485485377	-9.14837124805274	1.25	97.6323470470353	-14.559823712073	-8.77562154342115	5.90952096007873	-12.7500455434171	-11.2443914304327
79776	66	"Percussion"	1	37	"C#"	110	5.66590909090909	-14.4213604494083	-9.00135338647712	1.25	97.6425321230697	-14.6484473586649	-8.62687602672164	5.91970603611315	-12.8639072328473	-11.1139502745288
79872	106	"Percussion"	1	38	"D"	110	5.67272727272727	-15.3343033750079	-9.4265126108875	1.25	97.6493221737593	-15.5717853390871	-9.028815058101	5.94280043462885	-13.8887196102171	-11.4500422527068
80064	133	"Percussion"	1	38	"D"	110	5.68636363636364	-15.4614170571161	-9.2165385360188	1.25	97.6629022751385	-15.6929579486029	-8.8165226038037	5.95638053600808	-14.0429269122679	-11.2603820422178
80256	96	"Percussion"	1	37	"C#"	110	5.7	-14.71978596428	-8.50458118697124	1.25	97.6764823765177	-14.9328344916543	-8.12468178114432	5.95365628956122	-13.2337432965221	-10.670896792761
80400	88	"Percussion"	1	37	"C#"	110	5.71022727272727	-14.8059933024252	-8.35359577239289	1.25	97.6866674525522	-15.0148090347851	-7.9721709495554	5.96384136559564	-13.3417389122866	-10.5355589693371
80544	62	"Percussion"	1	37	"C#"	110	5.72045454545455	-14.890651989997	-8.20173660347609	1.25	97.6968525285866	-15.0952260185465	-7.81883312579283	5.97402644163006	-13.4483505244051	-10.3991282409986
80640	137	"Percussion"	1	41	"F"	110	5.72727272727273	-18.4629855209386	-10.0059065383209	1.25	97.7036425792762	-18.7121956462278	-9.53172251470295	6.04603388362403	-17.4938250994177	-11.6174904084739
80832	131	"Percussion"	1	41	"F"	110	5.74090909090909	-18.5977088991105	-9.75321606978669	1.25	97.7172226806554	-18.8399080086194	-9.27673790870259	6.05961398500325	-17.649973874364	-11.3788585646482
81024	62	"Percussion"	1	41	"F"	110	5.75454545454545	-18.728974079216	-9.49871201479742	1.25	97.7308027820347	-18.9641459845205	-9.02004252084187	6.07319408638248	-17.802867706093	-11.1381282736083
81120	222	"Percussion"	1	36	"C"	110	5.76136363636364	-14.3187064320865	-7.13965308062818	1.25	97.7375928327243	-14.4952037276534	-6.77414709714974	5.99846239794166	-12.8926333805465	-9.47523110614297
81408	127	"Percussion"	1	46	"A#"	110	5.78181818181818	-23.5003263969368	-11.1236081932723	1.25	97.7579629847931	-23.7740381985707	-10.5259255048144	6.18187602827138	-23.4073806376991	-11.3178854775028
81600	135	"Percussion"	1	46	"A#"	110	5.79545454545455	-23.6498223484087	-10.8021249246945	1.25	97.7715430861723	-23.9147847801919	-10.2021110029788	6.19545612965061	-23.5589155942915	-10.9989770443005
81792	94	"Percussion"	1	39	"D#"	110	5.80909090909091	-17.3885958769989	-7.65746259712818	1.25	97.7851231875516	-17.5758192545893	-7.21738024008763	6.09490579624723	-16.3223395544316	-9.72528824610552
81936	89	"Percussion"	1	39	"D#"	110	5.81931818181818	-17.4660000796438	-7.47922731422715	1.25	97.795308263586	-17.648415937457	-7.03799793254547	6.10509087228165	-16.420544044187	-9.55854242512507
82080	68	"Percussion"	1	39	"D#"	110	5.82954545454545	-17.5415774051259	-7.30020973260207	1.25	97.8054933396204	-17.7191818640669	-6.85788553915296	6.11527594831607	-16.5170451508245	-9.39080504992115
82176	137	"Percussion"	1	44	"G#"	110	5.83636363636364	-22.2201390889027	-9.07002860358334	1.25	97.81228339031	-22.4404274888741	-8.51041797543365	6.20358773813612	-21.8285308562127	-9.97573258760336
82368	134	"Percussion"	1	44	"G#"	110	5.85	-22.341751574033	-8.76619282266783	1.25	97.8258634916893	-22.5539270849804	-8.20489933182536	6.21716783951535	-21.9619853835428	-9.6783881929302
82560	88	"Percussion"	1	37	"C#"	110	5.86363636363636	-15.9086068464685	-5.99301495113231	1.25	97.8394435930685	-16.053147719615	-5.59432286270822	6.11661750611197	-14.7896676869263	-8.3824656104447
82704	92	"Percussion"	1	37	"C#"	110	5.87386363636364	-15.9690659864624	-5.83000270325911	1.25	97.8496286691029	-16.1092927025653	-5.43053299622389	6.12680258214639	-14.8742751582608	-8.23139954785004
82848	66	"Percussion"	1	37	"C#"	110	5.88409090909091	-16.0278548229048	-5.66638065928209	1.25	97.8598137451373	-16.1637665900174	-5.26617979406677	6.13698765818081	-14.9573396484902	-8.07947960203517
82944	106	"Percussion"	1	38	"D"	110	5.89090909090909	-17.0111820603383	-5.8838494975675	1.25	97.8666037958269	-17.152042585666	-5.45961858919659	6.16008205669651	-16.0305090392098	-8.18674416015374
83136	133	"Percussion"	1	38	"D"	110	5.90454545454545	-17.0898322914329	-5.65133897856927	1.25	97.8801838972062	-17.2246009224665	-5.22619584992447	6.17366215807574	-16.1402042939764	-7.96830002878322
83328	96	"Percussion"	1	37	"C#"	110	5.91818181818182	-16.2116766709281	-5.11678996220136	1.25	97.8937639985854	-16.3332059416656	-4.71448657513619	6.17093791162888	-15.2229681034419	-7.56711583904932
83472	88	"Percussion"	1	37	"C#"	110	5.92840909090909	-16.2631587252363	-4.95072401551243	1.25	97.9039490746198	-16.3803753541586	-4.54788997853652	6.18112298766331	-15.2992488447538	-7.41167894517155
83616	62	"Percussion"	1	37	"C#"	110	5.93863636363636	-16.3129397150112	-4.78414024192539	1.25	97.9141341506542	-16.4258455504278	-4.38082160712923	6.19130806369773	-15.3739425203676	-7.2554732016895
83712	137	"Percussion"	1	41	"F"	110	5.94545454545455	-20.1911039980932	-5.77228891672846	1.25	97.9209242013439	-20.3270274146707	-5.27370424684831	6.26331550569169	-19.5869457451234	-7.57308103598481
83904	131	"Percussion"	1	41	"F"	110	5.95909090909091	-20.2679373463689	-5.49642754192795	1.25	97.9345043027231	-20.3967683339471	-4.99718335978288	6.27689560707092	-19.6879797161112	-7.30639820280775
84096	62	"Percussion"	1	41	"F"	110	5.97272727272727	-20.3410019217209	-5.21954411999242	1.25	97.9480844041023	-20.4627477562821	-4.71974091055574	6.29047570845015	-19.7853829023457	-7.03836795056688
84192	222	"Percussion"	1	36	"C"	110	5.97954545454545	-15.5246603020383	-3.87103636075876	1.25	97.9548744547919	-15.6147223440279	-3.49004958688487	6.21574402000933	-14.6321218993051	-6.47309885015483
13536	161	"Vocals"	2	52	"e"	110	0.961363636363636	-16.730283950526	27.2781524105789	1.25	92.9573971472357	-15.481398318485	28.0058262885495	1.47913627767043	-13.6510755708552	28.9421515399046
13536	164	"Vocals"	2	58	"a#"	110	0.961363636363636	-19.8672121912497	32.3928059875624	1.25	92.9573971472357	-18.3841605032009	33.2569187176525	1.57696236462695	-12.7763409241885	35.7877788160834
13536	148	"Vocals"	2	63	"d#'"	110	0.961363636363636	-22.4813190585193	36.6550173017154	1.25	92.9573971472357	-20.8031289904642	37.6328290752384	1.65848410375739	-11.1117187399441	41.5394957437422
13728	61	"Vocals"	2	52	"e"	110	0.975	-16.3567651954616	27.5037494233157	1.25	92.9709772486149	-15.0996605366979	28.2134764195497	1.49271637904966	-13.256791558746	29.1248601295862
13728	65	"Vocals"	2	58	"a#"	110	0.975	-19.4236586696106	32.6607024401874	1.25	92.9709772486149	-17.9308468873288	33.5035032482153	1.59054246600618	-12.2891761147099	35.957977563006
13728	62	"Vocals"	2	61	"c#'"	110	0.975	-20.9571054066851	35.2391789486232	1.25	92.9709772486149	-19.3464400626442	36.1485166625481	1.63945550948444	-11.3466046925277	39.3986619309782
13824	73	"Vocals"	2	53	"f"	110	0.981818181818182	-16.6741377950925	28.4775899399908	1.25	92.9777672993045	-15.3736099602343	29.2002074785537	1.51581077756536	-12.9738418375043	30.3426997476398
13824	71	"Vocals"	2	56	"g#"	110	0.981818181818182	-18.1899685037373	31.0664617527173	1.25	92.9777672993045	-16.7712108657102	31.8547717947859	1.56472382104362	-12.5179232784082	33.7535419888919
13824	69	"Vocals"	2	60	"c'"	110	0.981818181818182	-20.2110761152637	34.5182908363525	1.25	92.9777672993045	-18.6346787396779	35.3941908830954	1.62994121234797	-11.4350595703735	38.3306589119208
14016	65	"Vocals"	2	53	"f"	110	0.995454545454545	-16.2842688007325	28.7023098308392	1.25	92.9913474006837	-14.9756627983035	29.4062837460212	1.52939087894459	-12.5606012698144	30.5160825752707
14016	59	"Vocals"	2	56	"g#"	110	0.995454545454545	-17.7646568735264	31.3116107245519	1.25	92.9913474006837	-16.3370866890584	32.0795822683867	1.57830392242285	-12.0584065903947	33.9204190790846
14016	64	"Vocals"	2	60	"c'"	110	0.995454545454545	-19.7385076372515	34.7906785828354	1.25	92.9913474006837	-18.1523185433982	35.6439802982075	1.6435213137272	-10.9134869298848	38.4824090076392
14208	64	"Vocals"	2	52	"e"	110	1.00909090909091	-15.4098150659706	28.0452776708056	1.25	93.004927502063	-14.1332886106769	28.7097571053346	1.52666663249773	-12.260545829986	29.5580617759489
14208	59	"Vocals"	2	58	"a#"	110	1.00909090909091	-18.2991553908401	33.3037672340816	1.25	93.004927502063	-16.7832802251789	34.0928365625848	1.62449271945425	-11.0615464727175	36.354397115506
14208	58	"Vocals"	2	63	"d#'"	110	1.00909090909091	-20.706938994898	37.685841870145	1.25	93.004927502063	-18.9916065705971	38.5787361102933	1.70601445858469	-9.12552601339441	42.0205280188013
